Name,Impact_factor,Journal,PDF,Url,Date_published,Date_added,Title
2019-Metagenomic Analysis of Virus Diversity and Relative Abundance in a Eutrophic Freshwater Harbour_Palermo_Viruses,,Viruses,http://jinlong.local:8668/zotero_papers/2019-Metagenomic%20Analysis%20of%20Virus%20Diversity%20and%20Relative%20Abundance%20in%20a%20Eutrophic%20Freshwater%20Harbour_Palermo_Viruses.pdf,https://www.mdpi.com/1999-4915/11/9/792,2019-09-01,2019-10-07,Metagenomic Analysis of Virus Diversity and Relative Abundance in a Eutrophic Freshwater Harbour
2019-Diversities and potential biogeochemical impacts of mangrove soil viruses_Jin_Microbiome,11.6,Microbiome,http://jinlong.local:8668/zotero_papers/2019-Diversities%20and%20potential%20biogeochemical%20impacts%20of%20mangrove%20soil%20viruses_Jin_Microbiome.pdf,https://doi.org/10.1186/s40168-019-0675-9,2019-04-11,2019-10-07,Diversities and potential biogeochemical impacts of mangrove soil viruses
2016-Metagenomic analysis of lacustrine viral diversity along a latitudinal transect of the Antarctic Peninsula_Aguirre de Carcer_FEMS Microbiology Ecology,3.7,FEMS Microbiology Ecology,http://jinlong.local:8668/zotero_papers/2016-Metagenomic%20analysis%20of%20lacustrine%20viral%20diversity%20along%20a%20latitudinal%20transect%20of%20the%20Antarctic%20Peninsula_Aguirre%20de%20Carcer_FEMS%20Microbiology%20Ecology.pdf,https://academic.oup.com/femsec/article/92/6/fiw074/2470065,2016-06-01,2019-10-07,Metagenomic analysis of lacustrine viral diversity along a latitudinal transect of the Antarctic Peninsula
2019-DeePaC - predicting pathogenic potential of novel DNA with reverse-complement neural networks_Bartoszewicz_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2019-DeePaC%20-%20predicting%20pathogenic%20potential%20of%20novel%20DNA%20with%20reverse-complement%20neural%20networks_Bartoszewicz_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/advance-article/doi/10.1093/bioinformatics/btz541/5531656,2019-01-01,2019-10-07,DeePaC: predicting pathogenic potential of novel DNA with reverse-complement neural networks
2018-A metagenomics roadmap to the uncultured genome diversity in hypersaline soda lake sediments_Vavourakis_Microbiome,11.6,Microbiome,http://jinlong.local:8668/zotero_papers/2018-A%20metagenomics%20roadmap%20to%20the%20uncultured%20genome%20diversity%20in%20hypersaline%20soda%20lake%20sediments_Vavourakis_Microbiome.pdf,https://doi.org/10.1186/s40168-018-0548-7,2018-09-19,2019-10-08,A metagenomics roadmap to the uncultured genome diversity in hypersaline soda lake sediments
2019-Metabolic potential of uncultured bacteria and archaea associated with petroleum seepage in deep-sea sediments_Dong_Nature Communications,12.1,Nature Communications,http://jinlong.local:8668/zotero_papers/2019-Metabolic%20potential%20of%20uncultured%20bacteria%20and%20archaea%20associated%20with%20petroleum%20seepage%20in%20deep-sea%20sediments_Dong_Nature%20Communications.pdf,https://www.nature.com/articles/s41467-019-09747-0,2019-04-18,2019-10-08,Metabolic potential of uncultured bacteria and archaea associated with petroleum seepage in deep-sea sediments
2019-Changes in the metabolic potential of the sponge microbiome under ocean acidification_Botte_Nature Communications,12.1,Nature Communications,http://jinlong.local:8668/zotero_papers/2019-Changes%20in%20the%20metabolic%20potential%20of%20the%20sponge%20microbiome%20under%20ocean%20acidification_Botte_Nature%20Communications.pdf,https://www.nature.com/articles/s41467-019-12156-y,2019-09-12,2019-10-08,Changes in the metabolic potential of the sponge microbiome under ocean acidification
2016-Uncovering Earth’s virome_Paez-Espino_Nature,42.8,Nature,http://jinlong.local:8668/zotero_papers/2016-Uncovering%20Earth%E2%80%99s%20virome_Paez-Espino_Nature.pdf,http://www.nature.com/articles/nature19094,2016-08-01,2019-10-08,Uncovering Earth’s virome
2012-Evidence of a robust resident bacteriophage population revealed through analysis of the human salivary virome_Pride_The ISME Journal,,The ISME Journal,http://jinlong.local:8668/zotero_papers/2012-Evidence%20of%20a%20robust%20resident%20bacteriophage%20population%20revealed%20through%20analysis%20of%20the%20human%20salivary%20virome_Pride_The%20ISME%20Journal.pdf,http://www.nature.com/articles/ismej2011169,2012-05-01,2019-10-08,Evidence of a robust resident bacteriophage population revealed through analysis of the human salivary virome
"2017-The blood DNA virome in 8,000 humans_Moustafa_PLOS Pathogens",6.2,PLOS Pathogens,http://jinlong.local:8668/zotero_papers/2017-The%20blood%20DNA%20virome%20in%208%2C000%20humans_Moustafa_PLOS%20Pathogens.pdf,https://dx.plos.org/10.1371/journal.ppat.1006292,2017-03-22,2019-10-08,"The blood DNA virome in 8,000 humans"
2019-Metagenomic analysis of intestinal mucosa revealed a specific eukaryotic gut virome signature in early-diagnosed inflammatory bowel disease_Ungaro_Gut Microbes,7.7,Gut Microbes,http://jinlong.local:8668/zotero_papers/2019-Metagenomic%20analysis%20of%20intestinal%20mucosa%20revealed%20a%20specific%20eukaryotic%20gut%20virome%20signature%20in%20early-diagnosed%20inflammatory%20bowel%20disease_Ungaro_Gut%20Microbes.pdf,https://doi.org/10.1080/19490976.2018.1511664,2019-03-04,2019-10-08,Metagenomic analysis of intestinal mucosa revealed a specific eukaryotic gut virome signature in early-diagnosed inflammatory bowel disease
2016-Research on the human virome - where are we and what is next_Zou_Microbiome,11.6,Microbiome,http://jinlong.local:8668/zotero_papers/2016-Research%20on%20the%20human%20virome%20-%20where%20are%20we%20and%20what%20is%20next_Zou_Microbiome.pdf,https://doi.org/10.1186/s40168-016-0177-y,2016-06-24,2019-10-08,Research on the human virome: where are we and what is next
2019-New insights from uncultivated genomes of the global human gut microbiome_Nayfach_Nature,42.8,Nature,http://jinlong.local:8668/zotero_papers/2019-New%20insights%20from%20uncultivated%20genomes%20of%20the%20global%20human%20gut%20microbiome_Nayfach_Nature.pdf,https://www.nature.com/articles/s41586-019-1058-x,2019-04-01,2019-10-08,New insights from uncultivated genomes of the global human gut microbiome
2014-Phage–host interplay - examples from tailed phages and Gram-negative bacterial pathogens_Chaturongakul_Frontiers in Microbiology,4.2,Frontiers in Microbiology,http://jinlong.local:8668/zotero_papers/2014-Phage%E2%80%93host%20interplay%20-%20examples%20from%20tailed%20phages%20and%20Gram-negative%20bacterial%20pathogens_Chaturongakul_Frontiers%20in%20Microbiology.pdf,https://www.frontiersin.org/articles/10.3389/fmicb.2014.00442/full,2014-01-01,2019-10-08,Phage–host interplay: examples from tailed phages and Gram-negative bacterial pathogens
2015-The functional gene composition and metabolic potential of coral-associated microbial communities_Zhang_Scientific Reports,4.0,Scientific Reports,http://jinlong.local:8668/zotero_papers/2015-The%20functional%20gene%20composition%20and%20metabolic%20potential%20of%20coral-associated%20microbial%20communities_Zhang_Scientific%20Reports.pdf,https://www.nature.com/articles/srep16191,2015-11-05,2019-10-08,The functional gene composition and metabolic potential of coral-associated microbial communities
2011-Statistical structure of host–phage interactions_Flores_Proceedings of the National Academy of Sciences,,Proceedings of the National Academy of Sciences,http://jinlong.local:8668/zotero_papers/2011-Statistical%20structure%20of%20host%E2%80%93phage%20interactions_Flores_Proceedings%20of%20the%20National%20Academy%20of%20Sciences.pdf,https://www.pnas.org/content/108/28/E288,2011-07-12,2019-10-08,Statistical structure of host–phage interactions
2017-Functional Gene Diversity and Metabolic Potential of the Microbial Community in an Estuary-Shelf Environment_Wang_Frontiers in Microbiology,4.2,Frontiers in Microbiology,http://jinlong.local:8668/zotero_papers/2017-Functional%20Gene%20Diversity%20and%20Metabolic%20Potential%20of%20the%20Microbial%20Community%20in%20an%20Estuary-Shelf%20Environment_Wang_Frontiers%20in%20Microbiology.pdf,https://www.frontiersin.org/articles/10.3389/fmicb.2017.01153/full,2017-01-01,2019-10-08,Functional Gene Diversity and Metabolic Potential of the Microbial Community in an Estuary-Shelf Environment
2016-Computational approaches to predict bacteriophage–host relationships_Edwards_FEMS Microbiology Reviews,13.9,FEMS Microbiology Reviews,http://jinlong.local:8668/zotero_papers/2016-Computational%20approaches%20to%20predict%20bacteriophage%E2%80%93host%20relationships_Edwards_FEMS%20Microbiology%20Reviews.pdf,https://academic.oup.com/femsre/article-lookup/doi/10.1093/femsre/fuv048,2016-03-01,2019-10-08,Computational approaches to predict bacteriophage–host relationships
2017-iVirus - facilitating new insights in viral ecology with software and community data sets imbedded in a cyberinfrastructure_Bolduc_The ISME Journal,,The ISME Journal,http://jinlong.local:8668/zotero_papers/2017-iVirus%20-%20facilitating%20new%20insights%20in%20viral%20ecology%20with%20software%20and%20community%20data%20sets%20imbedded%20in%20a%20cyberinfrastructure_Bolduc_The%20ISME%20Journal.pdf,https://www.nature.com/articles/ismej201689,2017-01-01,2019-10-08,iVirus: facilitating new insights in viral ecology with software and community data sets imbedded in a cyberinfrastructure
2017-IMG-VR - a database of cultured and uncultured DNA Viruses and retroviruses_Paez-Espino_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2017-IMG-VR%20-%20a%20database%20of%20cultured%20and%20uncultured%20DNA%20Viruses%20and%20retroviruses_Paez-Espino_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/45/D1/D457/2333907,2017-01-04,2019-10-08,IMG/VR: a database of cultured and uncultured DNA Viruses and retroviruses
2019-iMicrobe - Tools and data-driven discovery platform for the microbiome sciences_Youens-Clark_GigaScience,6.0,GigaScience,http://jinlong.local:8668/zotero_papers/2019-iMicrobe%20-%20Tools%20and%20data-driven%20discovery%20platform%20for%20the%20microbiome%20sciences_Youens-Clark_GigaScience.pdf,https://academic.oup.com/gigascience/article/8/7/giz083/5530321,2019-07-01,2019-10-08,iMicrobe: Tools and data-driven discovery platform for the microbiome sciences
2017-WIsH - who is the host - Predicting prokaryotic hosts from metagenomic phage contigs_Galiez_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2017-WIsH%20-%20who%20is%20the%20host%20-%20Predicting%20prokaryotic%20hosts%20from%20metagenomic%20phage%20contigs_Galiez_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article/33/19/3113/3964377,2017-10-01,2019-10-09,WIsH: who is the host? Predicting prokaryotic hosts from metagenomic phage contigs
2017-Single-virus genomics reveals hidden cosmopolitan and abundant viruses_Martinez-Hernandez_Nature Communications,12.1,Nature Communications,http://jinlong.local:8668/zotero_papers/2017-Single-virus%20genomics%20reveals%20hidden%20cosmopolitan%20and%20abundant%20viruses_Martinez-Hernandez_Nature%20Communications.pdf,https://www.nature.com/articles/ncomms15892,2017-06-23,2019-10-09,Single-virus genomics reveals hidden cosmopolitan and abundant viruses
2008-Prophinder - a computational tool for prophage prediction in prokaryotic genomes_Lima-Mendez_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2008-Prophinder%20-%20a%20computational%20tool%20for%20prophage%20prediction%20in%20prokaryotic%20genomes_Lima-Mendez_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article/24/6/863/194494,2008-03-15,2019-10-09,Prophinder: a computational tool for prophage prediction in prokaryotic genomes
2019-Prophage Hunter - an integrative hunting tool for active prophages_Song_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2019-Prophage%20Hunter%20-%20an%20integrative%20hunting%20tool%20for%20active%20prophages_Song_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/47/W1/W74/5494712,2019-07-02,2019-10-09,Prophage Hunter: an integrative hunting tool for active prophages
2019-PHISDetector - a web tool to detect diverse in silico phage-host interaction signals_Zhang_bioRxiv,,bioRxiv,http://jinlong.local:8668/zotero_papers/2019-PHISDetector%20-%20a%20web%20tool%20to%20detect%20diverse%20in%20silico%20phage-host%20interaction%20signals_Zhang_bioRxiv.pdf,https://www.biorxiv.org/content/10.1101/661074v1,2019-06-10,2019-10-10,PHISDetector: a web tool to detect diverse in silico phage-host interaction signals
2016-HostPhinder - A Phage Host Prediction Tool_Villarroel_Viruses,,Viruses,http://jinlong.local:8668/zotero_papers/2016-HostPhinder%20-%20A%20Phage%20Host%20Prediction%20Tool_Villarroel_Viruses.pdf,https://www.mdpi.com/1999-4915/8/5/116,2016-05-01,2019-10-10,HostPhinder: A Phage Host Prediction Tool
2019-PPR-Meta - a tool for identifying phages and plasmids from metagenomic fragments using deep learning_Fang_GigaScience,6.0,GigaScience,http://jinlong.local:8668/zotero_papers/2019-PPR-Meta%20-%20a%20tool%20for%20identifying%20phages%20and%20plasmids%20from%20metagenomic%20fragments%20using%20deep%20learning_Fang_GigaScience.pdf,https://academic.oup.com/gigascience/article/8/6/giz066/5521157,2019-06-01,2019-10-10,PPR-Meta: a tool for identifying phages and plasmids from metagenomic fragments using deep learning
2019-Viral host prediction with Deep Learning_Mock_bioRxiv,,bioRxiv,http://jinlong.local:8668/zotero_papers/2019-Viral%20host%20prediction%20with%20Deep%20Learning_Mock_bioRxiv.pdf,https://www.biorxiv.org/content/10.1101/575571v1,2019-03-12,2019-10-10,Viral host prediction with Deep Learning
2019-Mini-Metagenomics and Nucleotide Composition Aid the Identification and Host Association of Novel Bacteriophage Sequences_Deaton_Advanced Biosystems,,Advanced Biosystems,http://jinlong.local:8668/zotero_papers/2019-Mini-Metagenomics%20and%20Nucleotide%20Composition%20Aid%20the%20Identification%20and%20Host%20Association%20of%20Novel%20Bacteriophage%20Sequences_Deaton_Advanced%20Biosystems.pdf,https://onlinelibrary.wiley.com/doi/full/10.1002/adbi.201900108,2019-08-16,2019-10-10,Mini-Metagenomics and Nucleotide Composition Aid the Identification and Host Association of Novel Bacteriophage Sequences
2018-MetaWRAP—a flexible pipeline for genome-resolved metagenomic data analysis_Uritskiy_Microbiome,11.6,Microbiome,http://jinlong.local:8668/zotero_papers/2018-MetaWRAP%E2%80%94a%20flexible%20pipeline%20for%20genome-resolved%20metagenomic%20data%20analysis_Uritskiy_Microbiome.pdf,https://doi.org/10.1186/s40168-018-0541-1,2018-09-15,2019-10-10,MetaWRAP—a flexible pipeline for genome-resolved metagenomic data analysis
"2013-Blobology - exploring raw genome data for contaminants, symbionts and parasites using taxon-annotated GC-coverage plots_Kumar_Frontiers in Genetics",3.3,Frontiers in Genetics,http://jinlong.local:8668/zotero_papers/2013-Blobology%20-%20exploring%20raw%20genome%20data%20for%20contaminants%2C%20symbionts%20and%20parasites%20using%20taxon-annotated%20GC-coverage%20plots_Kumar_Frontiers%20in%20Genetics.pdf,https://www.frontiersin.org/articles/10.3389/fgene.2013.00237/full,2013-01-01,2019-10-10,"Blobology: exploring raw genome data for contaminants, symbionts and parasites using taxon-annotated GC-coverage plots"
2019-The structure of the influenza A virus genome_Dadonaite_Nature Microbiology,15.5,Nature Microbiology,http://jinlong.local:8668/zotero_papers/2019-The%20structure%20of%20the%20influenza%20A%20virus%20genome_Dadonaite_Nature%20Microbiology.pdf,https://www.nature.com/articles/s41564-019-0513-7,2019-07-22,2019-10-10,The structure of the influenza A virus genome
2018-MVP - a microbe–phage interaction database_Gao_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2018-MVP%20-%20a%20microbe%E2%80%93phage%20interaction%20database_Gao_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/46/D1/D700/4643372,2018-01-04,2019-10-10,MVP: a microbe–phage interaction database
